time,tau_h,r_react,theta_m,theta_act,V_cmd,Kp,Kr,Kd
0.21,0.0,0.29390994959334393,0.07309203550854985,0.1500402501928216,0.3498281422905929,7.830140986275774,7.829631951340516,0.4940542196937816
0.215,0.0,0.3026074628204567,0.07764336971345596,0.15801456981720738,0.34312618376821624,7.826273540109924,7.8256937342743305,0.4942878718126018
0.22,0.0,0.31125601441595746,0.08232360210962772,0.1660935949905882,0.33622201474783575,7.8224125795621315,7.821755026478833,0.49454831278763994
0.225,0.0,0.31985113362015044,0.08712963009495861,0.1742667205226474,0.32915268862973757,7.818558317378543,7.817815678131382,0.494835175415169
0.23,0.0,0.3283886159572377,0.0920582027464121,0.18252350770446535,0.32195303169511735,7.814710958387804,7.813875540017121,0.4951479724052441
0.23500000000000001,0.0,0.33686451328470474,0.09710593390906598,0.19085371554038588,0.31465563531282525,7.81087069833029,7.809934464250036,0.4954861022979005
0.24,0.0,0.3452751241351707,0.10226931493101973,0.19924732863224365,0.3072908611283044,7.807037722769247,7.805992304986568,0.4958488561908203
0.245,0.0,0.35361698434380523,0.10754472702431007,0.20769458182869208,0.2998868581641294,7.803212206091165,7.802048919126088,0.496235425148565
0.25,0.0,0.36188685795453296,0.11292845323559694,0.2161859817612667,0.292469590875048,7.799394310601289,7.798104166992845,0.49664490816406126
0.255,0.0,0.3700817283983607,0.11841669001366203,0.22471232539642108,0.28506287728029334,7.795584185718762,7.7941579129944545,0.49707632054562206
0.26,0.0,0.37819878993727835,0.12400555836372965,0.2332647157392131,0.2776884363476658,7.7917819672744795,7.790210026252395,0.497528602607149
0.265,0.0,0.3862354393673003,0.12969111458129942,0.24183457482968365,0.270365943833184,7.787987776913451,7.786260381200447,0.49800062854503024
0.27,0.0,0.39418926797432735,0.1354693605605948,0.25041365417732947,0.2631130957922937,7.784201721602212,7.78230885814751,0.4984912153923805
0.275,0.0,0.40205805373662357,0.1413362536749007,0.25899404278246513,0.25594567897883613,7.780423893240658,7.778355343801706,0.4989991319494073
0.28,0.0,0.4098397537678157,0.14728771622800832,0.267568172895734,0.24887764734088724,7.776654368376634,7.774399731753169,0.499523107597597
0.28500000000000003,0.0,0.4175324969944339,0.15331964447772123,0.2761288236685805,0.24192120381226756,7.772893208020641,7.770441922913447,0.5000618409148628
0.29,0.0,0.42513457706212565,0.15942791723392385,0.28466912284816015,0.23508688658850307,7.769140457557181,7.766481825909879,0.500614008018573
0.295,0.0,0.43264444546478315,0.16560840403508337,0.29318254666995225,0.22838365906922453,7.765396146748503,7.762519357433832,0.501178270573278
0.3,0.0,0.4400607048909359,0.17185697290826657,0.30166291810027857,0.22181900264763343,7.7616602898259295,7.758554442542092,0.501753283409811
0.305,0.0,0.4473821027818683,0.17816949771881546,0.31010440357904295,0.2153990115333716,7.757932885663365,7.754587014911164,0.502337701712077
0.31,0.0,0.4546075250960286,0.1845418651167525,0.318501508410323,0.20912848880899348,7.75421391802724,7.750617017044619,0.5029301877371437
0.315,0.0,0.46173599027440404,0.19096998108778995,0.3268490709450099,0.20301104294271177,7.750503355896779,7.746644400434021,0.5035294170430797
0.32,0.0,0.4687666434016412,0.19744977711750827,0.33514225569555,0.1970491840112053,7.746801153848317,7.742669125674281,0.5041340842072638
0.325,0.0,0.4756987505577952,0.20397721597785548,0.343376545518047,0.19124441892570176,7.743107252497237,7.738691162534636,0.5047429080255319
0.33,0.0,0.48253169335569523,0.21054829714561257,0.351547732991605,0.18559734500150515,7.739421578991081,7.734710489986684,0.5053546361894917
0.335,0.0,0.48926496365901573,0.21715906186287748,0.35965191111888706,0.1801077412646933,7.73574404754742,7.730727096191191,0.5059680494455729
0.34,0.0,0.49589815847624297,0.2238055978499493,0.3676854634655176,0.17477465694868954,7.732074560030167,7.7267409784455605,0.5065819652448867
0.34500000000000003,0.0,0.5024309750258279,0.23048404368125364,0.3756450538492348,0.16959649669652221,7.728413006558207,7.722752143094056,0.5071952408977322
0.35000000000000003,0.0,0.5088632059679129,0.23719059283514418,0.3835276156826852,0.16457110205051395,7.724759266140398,7.7187606054029985,0.5078067762506224
0.355,0.0,0.5151947347981193,0.24392149742855312,0.39133034106652653,0.15969582887851197,7.7211132073312925,7.714766389403268,0.5084155159070397
0.36,0.0,0.5214255313989768,0.2506730716475472,0.3990506697221382,0.1549676204533561,7.71747468890219,7.710769527702542,0.5090204510157857
0.365,0.0,0.5275556477446723,0.2574416948848847,0.40668627784581357,0.15038307596876577,7.713843560522488,7.7067700612697285,0.5096206206528311
0.37,0.0,0.5335852137548873,0.26422381459566346,0.41423506695889234,0.1459385143392934,7.710219663446604,7.7027680391941,0.5102151128240138
0.375,0.0,0.5395144332935877,0.27101594888210917,0.42169515282095316,0.1416300331932988,7.706602831202125,7.698763518421632,0.5108030651168598
0.38,0.0,0.5453435803087182,0.2778146888184768,0.4290648544659879,0.13745356302538658,7.702992890275192,7.694756563471035,0.5113836650302396
0.385,0.0,0.5510729951088452,0.2846167005269336,0.43634268341447596,0.1334049165277411,7.6993896607894925,7.690747246131924,0.511956150010597
0.39,0.0,0.5567030807728788,0.2914187270151596,0.4435273331075191,0.12947983316774558,7.695792957175608,7.686735645147524,0.5125198072231447
0.395,0.0,0.5622342996890923,0.2982175897862478,0.4506176686027263,0.12567401912197995,7.692202588827812,7.682721845884246,0.5130739730857617
0.4,0.0,0.567667170219744,0.30501019023131093,0.4576127165653902,0.12198318271385,7.688618360745763,7.678705939990353,0.5136180325924168
0.405,0.0,0.5730022634876872,0.31179351081500867,0.4645116555827003,0.11840306553370361,7.685040074158878,7.674688025045899,0.5141514184518123
0.41000000000000003,0.0,0.5782402002814432,0.3185646160640027,0.471313806823316,0.11492946944647842,7.681467527131496,7.67066820420597,0.5146736100656563
0.41500000000000004,0.0,0.5833816480752861,0.3253206533681256,0.47801862505958875,0.11155827971269305,7.67790051514722,7.666646585839173,0.5151841323695525
0.42,0.0,0.5884273181609767,0.3320588536038183,0.48462569006508727,0.10828548446439756,7.67433883167115,7.662623283163203,0.5156825545580049
0.425,0.0,0.5933779628878539,0.33877653158915183,0.4911346983958472,0.10510719078867481,7.67078226868895,7.658598413879209,0.516168488713479
0.43,0.0,0.598234373008077,0.3454710863794993,0.4975454555599344,0.10201963767795164,7.6672306172219535,7.6545720998065265,0.5166415883578954
0.435,0.0,0.6029973751238825,0.352140001412673,0.5038578685764744,0.09901920610903214,7.663683667817746,7.650544466519283,0.5171015469433613
0.44,0.0,0.6076678292337987,0.35878084451208214,0.5100719389222488,0.0961024265118946,7.66014121101584,7.646515642986199,0.5175480962974051
0.445,0.0,0.612246626374832,0.3653912677562072,0.5161877558612786,0.09326598388533758,7.656603037788282,7.642485761214849,0.5179810050364808
0.45,0.0,0.6167346863577137,0.3719690072224236,0.5222054901504921,0.09050672080992406,7.65306893995516,7.638454955901479,0.5184000769600678
0.455,0.0,0.6211329555923651,0.37851188261294316,0.5281253881125868,0.08782163859980585,7.649538710575153,7.634423364087413,0.5188051494363197
0.46,0.0,0.6254424050008102,0.38501779677038045,0.5339477660655261,0.08520789682432894,7.646012144311386,7.6303911248229275,0.5191960917889186
0.465,0.0,0.6296640280148323,0.39148473509018517,0.5396730050967392,0.08266281141820342,7.642489037772959,7.626358378839415,0.5195728036935812
0.47000000000000003,0.0,0.6337988386557415,0.3979107648369233,0.5453015461689911,0.08018385158578378,7.638969189832641,7.622325268230508,0.5199352135915335
0.47500000000000003,0.0,0.6378478696936806,0.4042940343711295,0.5508338855440423,0.07776863569111392,7.635452401921256,7.618291936142792,0.5202832771262312
0.48,0.0,0.6418121708839678,0.41063277229319717,0.5562705705095989,0.07541492631090652,7.631938478299427,7.6142585264766,0.520616975608653
0.485,0.0,0.6456928072780335,0.4169252865105202,0.5616121953946359,0.07312062461306912,7.6284272263073145,7.610225183597334,0.5209363145156246
0.49,0.0,0.6494908576065734,0.42316996323385103,0.5668593978579511,0.07088376420878051,7.624918456593122,7.606192052057659,0.5212413220248507
0.495,0.0,0.6532074127326012,0.42936526590859564,0.5720128554347363,0.06870250461178751,7.621411983321097,7.602159276330849,0.5215320475896286
0.5,0.0,0.6568435741721415,0.43550973408652466,0.577073282326028,0.06657512442458868,7.617907624359837,7.598127000555496,0.5218085605555871
0.505,0.0,0.660400452680367,0.4416019822431454,0.5820414264160995,0.06450001435775743,7.6144052014517,7.594095368291724,0.5220709488212449
0.51,0.0,0.6638791669010369,0.4476406985457488,0.5869180665031598,0.062475670175797915,7.610904540364134,7.590064522289013,0.5223193175436853
0.515,0.0,0.6672808420771525,0.45362464357692034,0.5917040097291145,0.060500685650815345,7.6074054710237515,7.586034604265658,0.5225537878902237
0.52,0.0,0.6706066088208007,0.45955264901808446,0.5964000891946107,0.05857374559392525,7.603907827633967,7.582005754699858,0.5227744958365675
0.525,0.0,0.6738576019402097,0.46542361629743745,0.6010071617461114,0.05669361902374653,7.600411448777011,7.577978112632383,0.5229815910116531
0.53,0.0,0.6770349593220961,0.4712365152064168,0.6055261059223114,0.0548591525215949,7.596916177501118,7.573951815480727,0.5231752355890646
0.535,0.0,0.6801398208674305,0.4769903824886507,0.6099578200478118,0.0530692638140553,7.593421861393684,7.569926998864612,0.523355603224717
0.54,0.0,0.6831733274788043,0.48268432040513665,0.6143032204625948,0.05132293561554169,7.5899283526411585,7.565903796442704,0.5235228780402819
0.545,0.0,0.6861366200976263,0.4883174952792052,0.6185632398764802,0.04961920975608203,7.586435508076431,7.561882339760336,0.5236772536516819
0.55,0.0,0.6890308387894292,0.49388913602464246,0.6227388258383946,0.04795718161312207,7.5829431892144346,7.557862758108034,0.5238189322418436
0.555,0.0,0.6918571218756103,0.49939853266016343,0.6268309393109233,0.046335994860251806,7.579451262276676,7.553845178390625,0.523948123676792
0.56,0.0,0.6946166051099819,0.5048450348132568,0.6308405533412608,0.044754836540721654,7.575959598205388,7.5498297250066635,0.5240650446640908
0.5650000000000001,0.0,0.697310420898547,0.5102280502162542,0.6347686518202936,0.04321293246915919,7.572468072667949,7.545816519737926,0.5241699179525627
0.5700000000000001,0.0,0.699939697560965,0.5155470431973135,0.6386162283221661,0.04170954296102364,7.568976566052217,7.5418056816486825,0.5242629715721797
0.5750000000000001,0.0,0.7025055586322133,0.5208015331688541,0.6423842850172627,0.040243958886156395,7.565484963453378,7.537797326994473,0.5243444381129766
0.58,0.0,0.7050091222029934,0.525991093115826,0.646073831652112,0.038815498039921015,7.561993154652907,7.533791569140074,0.5244145540418226
0.585,0.0,0.7074515002974721,0.5311153480860549,0.6496858845902561,0.03742350182327647,7.558501034090186,7.529788518486373,0.5244735590558697
0.59,0.0,0.7098337982869889,0.5361739736847632,0.6532214659086473,0.03606733222114572,7.555008500827334,7.525788282405822,0.5245216954714952
0.595,0.0,0.7121571143384002,0.5411666945752347,0.6566816025446162,0.03474636906710865,7.551515458507732,7.521790965186169,0.5245592076475585
0.6,0.0,0.7144225388957703,0.5460932829874604,0.6600673254889227,0.03346000758121204,7.548021815308763,7.517796667982157,0.5245863414417992
0.605,0.0,0.7166311541941552,0.5509535572364803,0.6633796690208245,0.032207656166946985,7.544527483889202,7.513805488774865,0.5246033436992176
0.61,0.0,0.7187840338042656,0.5557473802520178,0.6666196699815041,0.030988734452833067,7.541032381331719,7.509817522338379,0.5246104617712952
0.615,0.0,0.7208822422068271,0.5604746581208885,0.6697883670825694,0.02980267156377181,7.537536429080897,7.505832860213491,0.5246079430649297
0.62,0.0,0.722926834395495,0.5651353386435586,0.6728868002466876,0.02864890460716074,7.534039552877182,7.5018515906881005,0.5245960346199823
0.625,0.0,0.7249188555072131,0.5697294099061209,0.6759160099777333,0.02752687735885384,7.53054168268712,7.497873798784011,0.524574982714355
0.63,0.0,0.7268593404789396,0.5742568988688589,0.6788770367581257,0.02643603913418241,7.527042752630259,7.493899566249831,0.5245450324955416
0.635,0.0,0.7287493137296966,0.5787178699724752,0.6817709204712975,0.025375843829607336,7.523542700903054,7.48992897155966,0.5245064276376172
0.64,0.0,0.730589788866932,0.583112423762966,0.6845986998474832,0.02434574912097709,7.520041469700076,7.485962089917281,0.5244594100226567
0.645,0.0,0.732381768416212,0.587440695536041,0.6873614119312392,0.02334521580479737,7.516539005132861,7.481998993265557,0.5244042194455973
0.65,0.0,0.7341262435732951,0.5917028540019015,0.6900600915693058,0.022373707269521537,7.513035257146653,7.478039750300748,0.5243410933415843
0.655,0.0,0.7358241939776654,0.5958990999711153,0.6926957709176054,0.02143068908443624,7.509530179435343,7.4740844264914825,0.5242702665348619
0.66,0.0,0.737476587506635,0.6000296650622466,0.6952694789663306,0.02051562869433604,7.506023729354838,7.4701330841020965,0.5241919710082975
0.665,0.0,0.7390843800891509,0.6040948104318321,0.6977822410822233,0.019627995208827687,7.502515867835112,7.466185782220076,0.5241064356926486
0.67,0.0,0.7406485155384697,0.6080948255272256,0.7002350785672709,0.018767259275775994,7.499006559291169,7.462242576787354,0.524013886274706
0.675,0.0,0.7421699254028917,0.6120300268627689,0.7026290082331622,0.01793289302904022,7.495495771533126,7.458303520635203,0.5239145450234702
0.68,0.0,0.7436495288337703,0.6159007568196854,0.7049650419909422,0.017124370101309044,7.491983475675618,7.454368663522476,0.523808630633538
0.685,0.0,0.745088232470038,0.6197073824700361,0.7072441864553918,0.016341165693511517,7.488469646046728,7.4504380521769615,0.5236963580849003
0.6900000000000001,0.0,0.7464869303385162,0.623450294425023,0.709467442563734,0.01558275669288478,7.484954260096605,7.446511730339625,0.5235779385183741
0.6950000000000001,0.0,0.7478465037692997,0.6271299057078719,0.7116358052083313,0.014848621832386277,7.481437298305941,7.44258973881151,0.5234535791259086
0.7000000000000001,0.0,0.7491678213255286,0.63074665065148,0.7137502628830932,0.014138241884782576,7.477918744094478,7.438672115503078,0.5233234830550327
0.705,0.0,0.7504517387468856,0.6343009838209658,0.7158117973433581,0.013451099885221002,7.47439858372967,7.434758895485792,0.5231878493267257
0.71,0.0,0.7516990989061774,0.637793378961216,0.717821383279051,0.01278668137674116,7.4708768062356565,7.430850111045729,0.5230468727660164
0.715,0.0,0.7529107317783795,0.6412243279694841,0.7197799880009504,0.012144474673599026,7.46735340330267,7.426945791739036,0.5229007439446355
0.72,0.0,0.7540874544215489,0.6445943398930556,0.7216885711399204,0.011523971137831907,7.463828369196987,7.423045964449041,0.5227496491350654
0.725,0.0,0.7552300709690225,0.6479039399519598,0.723548084358981,0.010924665464908029,7.460301700671558,7.419150653444833,0.5225937702753499
0.73,0.0,0.7563393726323473,0.6511536685866747,0.7253594710781088,0.010346055974773366,7.456773396877396,7.41525988044115,0.5224332849440486
0.735,0.0,0.7574161377144,0.6543440805307373,0.7271236662116621,0.00978764490496345,7.4532434592758285,7.411373664659402,0.5222683663447368
0.74,0.0,0.7584611316321784,0.6574757439081473,0.7288415959183353,0.009248938702890952,7.449711891551715,7.407492022889673,0.5220991832994722
0.745,0.0,0.7594751069487622,0.6605492393554179,0.7305141773635476,0.00872944831469169,7.446178699527689,7.4036149695535425,0.5219259002506684
0.75,0.0,0.7604588034139578,0.6635651591681077,0.7321423184941713,0.008228689468409683,7.442643891079518,7.399742516767603,0.5217486772708332
0.755,0.0,0.7614129480131624,0.6665241064716412,0.7337269178255004,0.007746182949553204,7.4391074760526426,7.395874674407507,0.5215676700796489
0.76,0.0,0.7623382550239963,0.6694266944162022,0.7352688642403573,0.00728145486734294,7.435569466179962,7.392011450172434,0.5213830300678891
0.765,0.0,0.7632354260802693,0.6722735453954672,0.7367690368002289,0.006834036910243979,7.432029875000923,7.38815284964984,0.5211949043276858
0.77,0.0,0.7641051502428644,0.6750652902889243,0.7382283045683122,0.006403466589592982,7.428488717781959,7.384298876380377,0.5210034356886766
0.775,0.0,0.7649481040771355,0.6778025677275061,0.7396475264443476,0.005989287470323873,7.424946011438335,7.380449531922865,0.5208087627595823
0.78,0.0,0.7657649517364313,0.6804860233822522,0.7410275510111,0.005591049388037117,7.421401774457441,7.376604815919208,0.5206110199747799
0.785,0.0,0.7665563450513733,0.6831163092756963,0.7423692163923453,0.005208308651796056,7.417856026823556,7.3727647261591605,0.5204103376454549
0.79,0.0,0.7673229236245269,0.6856940831156682,0.7436733501222061,0.004840628232190919,7.414308789944141,7.368929258644844,0.5202068420149341
0.795,0.0,0.7680653149301233,0.688220007651179,0.7449407690256687,0.004487577934386672,7.410760086577662,7.365098407654919,0.5200006553178153
0.8,0.0,0.7687841344184958,0.690694750050057,0.7461722791101064,0.004148734555958933,7.407209940762991,7.361272165808338,0.5197918958425292
0.805,0.0,0.7694799856249148,0.6931189812979843,0.7473686754676216,0.0038236820294704904,7.403658377750395,7.357450524127589,0.5195806779969836
0.81,0.0,0.770153460282513,0.6954933756185803,0.7485307421880094,0.0035120115498161464,7.400105423934127,7.353633472101365,0.5193671123769557
0.8150000000000001,0.0,0.7708051384390052,0.6978186099141677,0.7496592522821361,0.0032133216864825426,7.396551106786642,7.349820997746586,0.5191513058369158
0.8200000000000001,0.0,0.7714355885769216,0.7000953632268532,0.7507549676155169,0.0029272184809088497,7.392995454794445,7.346013087669705,0.5189333615629811
0.8250000000000001,0.0,0.7720453677370807,0.7023243162195457,0.7518186388518677,0.002653315529247177,7.3894384973955685,7.342209727127248,0.5187133791477097
0.8300000000000001,0.0,0.7726350216450422,0.7045061506765328,0.7528510054063993,0.0023912340508492475,7.385880264918707,7.338410900085519,0.5184914546664658
0.835,0.0,0.7732050848402895,0.7066415490232305,0.7538527954086114,0.002140602942867026,7.382320788523981,7.334616589279437,0.5182676807550982
0.84,0.0,0.7737560808079023,0.7087311938647202,0.7548247256743427,0.0019010588214128793,7.3787601001453575,7.330826776270439,0.5180421466886859
0.845,0.0,0.774288522112488,0.7107757675426802,0.7557675016868197,0.0016722460497276548,7.3751982324347,7.327041441503419,0.5178149384611247
0.85,0.0,0.7748029105341545,0.712775951710323,0.7566818175864491,0.0014538167538687974,7.37163521870746,7.323260564362659,0.5175861388653373
0.855,0.0,0.7752997372063104,0.7147324269249415,0.757568356169087,0.0012454308264434055,7.36807109288999,7.319484123226722,0.5173558275739032
0.86,0.0,0.7757794827550935,0.7166458722576735,0.758427788892519,0.0010467559189050457,7.36450588946848,7.315712095522266,0.517124081219919
0.865,0.0,0.7762426174402333,0.7185169649200888,0.7592607758908799,0.0008574674229992751,7.360939643439485,7.311944457776763,0.5168909734779108
0.87,0.0,0.7766896012971639,0.7203463799072052,0.7600679659967375,0.0006772484418916536,7.35737239026206,7.308181185670085,0.5166565751446321
0.875,0.0,0.7771208842802103,0.7221347896565424,0.7608499967705664,0.0005057897515659826,7.353804165811457,7.304422254084953,0.5164209542195936
0.88,0.0,0.7775369064066802,0.7238828637228213,0.7616074945373332,0.0003427897530482865,7.35023500633439,7.300667637156209,0.5161841759851793
0.885,0.0,0.7779380979017012,0.7255912684679194,0.7623410744299158,0.0001879544160411084,7.346664948405832,7.296917308318917,0.5159463030862192
0.89,0.0,0.7783248793436498,0.7272606667656971,0.763051340439078,4.099721450460947e-05,7.343094028887335,7.293171240355258,0.5157073956088926
0.895,0.0,0.7786976618100261,0.7288917177213079,0.7637388854697217,-9.83609452251677e-05,7.339522284886859,7.289429405440239,0.5154675111588511
0.9,0.0,0.7790568470236355,0.7304850764046134,0.7644042914031408,-0.0002303918032655894,7.335949753720063,7.285691775186169,0.5152267049384595
0.905,0.0,0.7794028274989456,0.7320413935973241,0.7650481291650004,-0.0003553598314023354,7.3323764728730625,7.2819583206859395,0.5149850298230558
0.91,0.0,0.779735986688491,0.7335613155534917,0.7656709587987695,-0.00047352232418551576,7.3288024799666145,7.278229012555068,0.5147425364361515
0.915,0.0,0.7800566991292083,0.7350454837729818,0.7662733295443358,-0.0005851294953840222,7.325227812721708,7.274503820972532,0.5144992732234882
0.92,0.0,0.7803653305885864,0.736494534787562,0.7668557799215366,-0.0006904245793191363,7.321652508926534,7.270782715720381,0.5142552865258869
0.925,0.0,0.7806622382105247,0.7379090999592415,0.7674188378183399,-0.0007896439365718474,7.318076606404817,7.267065666222132,0.5140106206508246
0.93,0.0,0.7809477706607977,0.7392898052905069,0.7679630205834171,-0.0008830171636420928,7.314500142985462,7.263352641579955,0.5137653179426855
0.935,0.0,0.7812222682720283,0.7406372712460997,0.7684888351228518,-0.0009707672060778397,7.310923156473519,7.259643610610654,0.5135194188516385
0.9400000000000001,0.0,0.7814860631880799,0.741952112585988,0.7689967780007313,-0.001053110474676086,7.307345684622406,7.255938541880454,0.5132729620010993
0.9450000000000001,0.0,0.7817394795077784,0.7432349382091921,0.7694873355433763,-0.0011302569643355936,7.303767765107381,7.252237403738599,0.5130259842537424
0.9500000000000001,0.0,0.7819828334278858,0.7444863510081224,0.769960983946967,-0.0012024103751768905,7.300189435500239,7.24854016434978,0.5127785207760331
0.9550000000000001,0.0,0.7822164333852455,0.7457069477331025,0.7704181893883286,-0.0012697682355642323,7.29661073324519,7.244846791725395,0.5125306051012558
0.96,0.0,0.782440580198029,0.7468973188667469,0.7708594081386473,-0.0013325220266755672,7.293031695635895,7.241157253753664,0.5122822691910178
0.965,0.0,0.7826555672060149,0.748058048507875,0.7712850866798903,-0.0013908573082796263,7.289452359793638,7.237471518228609,0.5120335434952171
0.97,0.0,0.7828616804098367,0.7491897142646453,0.7716956618237127,-0.001444953845437781,7.285872762646604,7.233789552877916,0.5117844570104615
0.975,0.0,0.7830591986091395,0.7502928871565998,0.772091560832638,-0.0014949857357953664,7.2822929409102155,7.230111325389695,0.5115350373369344
0.98,0.0,0.7832483935395899,0.7513681315253163,0.7724732015433046,-0.0015411215372136272,7.278712931068531,7.226436803438156,0.5112853107337062
0.985,0.0,0.7834295300086861,0.7524160049533696,0.7728409924915802,-0.0015835243954828715,7.27513276935665,7.222765954708219,0.5110353021724907
0.99,0.0,0.7836028660303205,0.7534370581913099,0.7731953330393484,-0.0016223521718624137,7.271552491744101,7.219098746919078,0.5107850353898539
0.995,0.0,0.783768652958049,0.754431835092373,0.7735366135027801,-0.0016577575702254113,7.267972133919204,7.215435147846737,0.5105345329378812
1.0,-3.0,0.7836271356170246,0.7554001225546414,0.7738652152819101,-0.0038534241218520643,7.264391733450839,7.211775123272904,0.5102838164181538
1.0050000000000001,-3.0,0.7831937924345578,0.7563410654453828,0.774179239278691,-0.00784812517091002,7.260811324873545,7.208118641673508,0.5100328757209265
1.01,-3.0,0.7824835613772667,0.7572532702868798,0.7744749582749457,-0.01331809001196432,7.257230935833931,7.204465677929363,0.5097816788682803
1.0150000000000001,-3.0,0.7815108550237383,0.7581348986060692,0.7747472154828579,-0.019974207033190996,7.253650584164426,7.200816216176007,0.5095301801461035
1.02,-3.0,0.7802895753038673,0.7589837507850842,0.7749897739298716,-0.027559356756764592,7.250070275763313,7.1971702518998635,0.5092783268531181
1.025,-3.0,0.7788331279097468,0.7597973411890093,0.7751956210540639,-0.0358458767705126,7.246490003172143,7.1935277933785375,0.5090260649584124
1.03,-3.0,0.7771544363830045,0.760572965290527,0.7753572326073168,-0.04463315915381723,7.24290974475278,7.189888862554225,0.5087733439072368
1.035,-3.0,0.775265955883493,0.7613077594583753,0.7754667996931764,-0.05374537986242471,7.23932946437647,7.186253495420958,0.508520120758866
1.04,-3.0,0.7731796866442502,0.7619987540274034,0.7755164225050787,-0.06302935860130089,7.235749111546401,7.182621741998733,0.5082663637870267
1.045,-3.0,0.7709071871176542,0.7626429202222543,0.7754982740793281,-0.07235254694579965,7.2321686218833605,7.178993665960461,0.508012055626807
1.05,-3.0,0.7684595868176938,0.7632372114641087,0.7754047371363298,-0.08160114184239066,7.228587917911339,7.175369343971114,0.5077571960141272
1.055,-3.0,0.7658475988632772,0.7637785995502756,0.7752285168534201,-0.09067832110994853,7.225006910086417,7.1717488647923675,0.5075018041353703
1.06,-3.0,0.763081532227491,0.7642641061595189,0.7749627321934122,-0.09950259715401134,7.221425498018107,7.168132328200485,0.5072459205852904
1.065,-3.0,0.760171303697712,0.7646908301016834,0.7746009882047458,-0.10800628478484044,7.217843571837572,7.164519843760036,0.5069896089199074
1.07,-3.0,0.7571264495514638,0.7650559706982558,0.7741374315118921,-0.11613407878288565,7.214261013671961,7.160911529491338,0.5067329567864917
1.075,-3.0,0.7539561369528869,0.7653568476508076,0.7735667910283223,-0.12384173667144391,7.210677699188449,7.157307510465158,0.5064760766135541
1.08,-3.0,0.7506691750746765,0.7655909177266639,0.7728844057487458,-0.13109486202629667,7.207093499175689,7.153707917354219,0.5062191058486001
1.085,-3.0,0.7472740259503168,0.7657557885654936,0.7720862413122522,-0.13786778356790602,7.203508281134102,7.1501128849674105,0.5059622067389887
1.09,-3.0,0.7437788150614149,0.7658492298866802,0.771168896873202,-0.14414252523665477,7.199921910849992,7.146522550789183,0.5057055656604235
1.095,-3.0,0.740191341664909,0.7658691823551937,0.7701296036719248,-0.1499078624401418,7.1963342539317425,7.142937053543575,0.5054493920074115
1.1,-3.0,0.7365190888648964,0.7658137643431302,0.7689662165621864,-0.15515845967929298,7.192745177289486,7.139356531799425,0.5051939166697009
1.105,-3.0,0.7327692334337925,0.7656812768049996,0.7676771996266519,-0.15989408480359146,7.1891545505425,7.135781122630771,0.5049393901276267
1.11,-3.0,0.7289486553874969,0.7654702064671384,0.7662616068948574,-0.16411889521227424,7.185562247341341,7.132210960344023,0.5046860802070428
1.115,-3.0,0.725063947319206,0.7651792275151934,0.7647190590701441,-0.16784079140562952,7.181968146594245,7.128646175281358,0.5044342695408147
1.12,-3.0,0.7211214234964742,0.7648072019483961,0.763049717072237,-0.17107083339664625,7.178372133589682,7.125086892707807,0.5041842527885302
1.125,-3.0,0.7171271287260819,0.7643531787552228,0.7612542531102963,-0.17382271561644597,7.1747741010091595,7.121533231787706,0.503936333669123
1.1300000000000001,-3.0,0.7130868469912283,0.7638163920519568,0.7593338199169385,-0.1761122960855266,7.171173949826321,7.117985304654594,0.5036908218625282
1.135,-3.0,0.7090061098655244,0.7631962583135514,0.757290018696538,-0.17795717577510126,7.167571590090246,7.114443215577178,0.5034480298363999
1.1400000000000001,-3.0,0.7048902047082133,0.7624923728149732,0.7551248662706875,-0.1793763242469723,7.163966941592473,7.110907060222689,0.5032082696524819
1.145,-3.0,0.7007441826450012,0.7617045053908278,0.7528407618396262,-0.1803897478346375,7.160359934418747,7.107376925017819,0.5029718498045964
1.1500000000000001,-3.0,0.6965728663388336,0.760832595611467,0.7504404537203541,-0.18101819681053535,7.156750509387753,7.1038528866063935,0.5027390721366125
1.155,-3.0,0.6923808575549034,0.7598767474649009,0.7479270063696535,-0.181282908172752,7.153138618380243,7.100335011402077,0.5025102288843672
1.16,-3.0,0.6881725445241258,0.7588372236256394,0.7453037679529615,-0.18120538087678606,7.149524224562905,7.096823355233608,0.5022855998805484
1.165,-3.0,0.6839521091092677,0.7577144393840132,0.7425743386776039,-0.18080718053235462,7.1459073025121125,7.093317963079437,0.5020654499561831
1.17,-3.0,0.6797235337778652,0.7565089563025342,0.7397425400709625,-0.18010977077954932,7.142287838243365,7.089818868888064,0.5018500265667972
1.175,-3.0,0.6754906083860105,0.7552214756594118,0.7368123853503454,-0.17913436875114747,7.138665829152708,7.086326095479928,0.5016395576656674
1.18,-3.0,0.6712569367770397,0.7538528317333957,0.7337880510013355,-0.17790182221690432,7.13504128387683,7.082839654526336,0.5014342498410145
1.185,-3.0,0.6670259431990958,0.7524039849786455,0.7306738496548835,-0.17643250618946366,7.131414222078777,7.0793595466006165,0.5012342867286068
1.19,-3.0,0.6628008785454899,0.7508760151332874,0.7274742043300864,-0.17474623694912766,7.127784674166385,7.075885761296477,0.5010398277061388
1.195,-3.0,0.6585848264217278,0.7492701143006862,0.7241936240891524,-0.17286220161459892,7.12415268095058,7.0724182774084055,0.5008510068710106
